dataset,model,method,image_id,target,sigma,repeat,seed,status,spearman,top10_jaccard,original_pred,perturbed_pred,prediction_preserved,original_target_score,perturbed_target_score,target_score_abs_delta,perturbation_mae_pixel,attribution_time_ms
imagenet,vgg16,ig,ILSVRC2012_val_00007283,107,0.005,0,1109520789948083731,valid,0.6466407315087218,0.5003737479443863,107,107,True,0.9986854195594788,0.9992780089378357,0.0005925893783569336,0.00361098931171,297.9827829999522
imagenet,vgg16,ig,ILSVRC2012_val_00007283,107,0.005,1,3998919051269725111,valid,0.6386191809998922,0.49858145438255935,107,107,True,0.9986854195594788,0.9996404647827148,0.000955045223236084,0.003637217450886965,298.69487900032254
imagenet,vgg16,ig,ILSVRC2012_val_00007283,107,0.005,2,2926071029045924349,valid,0.6492827489865672,0.5150966183574879,107,107,True,0.9986854195594788,0.9994587302207947,0.000773310661315918,0.0036275414749979973,298.0393550001281
imagenet,vgg16,ig,ILSVRC2012_val_00007283,107,0.005,3,8903505724737762358,valid,0.6392772294447159,0.49791044776119403,107,107,True,0.9986854195594788,0.9995378255844116,0.0008524060249328613,0.003647768869996071,298.0179269998189
imagenet,vgg16,ig,ILSVRC2012_val_00007283,107,0.005,4,7436574539817930625,valid,0.6361313533996615,0.493896993152724,107,107,True,0.9986854195594788,0.9996583461761475,0.0009729266166687012,0.00363202765583992,298.1023360002837
imagenet,vgg16,ig,ILSVRC2012_val_00007178,163,0.005,0,5036914402171006618,valid,0.8928219720873011,0.7781715095676824,163,163,True,0.9930837154388428,0.9916481971740723,0.0014355182647705078,0.003996239509433508,298.1146010001794
imagenet,vgg16,ig,ILSVRC2012_val_00007178,163,0.005,1,5651603839904135267,valid,0.8883629434037088,0.7693935119887165,163,163,True,0.9930837154388428,0.9940859079360962,0.001002192497253418,0.003998482599854469,298.11623800014786
imagenet,vgg16,ig,ILSVRC2012_val_00007178,163,0.005,2,5636376440453686668,valid,0.8929547925943632,0.7791171778053536,163,163,True,0.9930837154388428,0.9929534792900085,0.00013023614883422852,0.003980488516390324,298.9111669999147
imagenet,vgg16,ig,ILSVRC2012_val_00007178,163,0.005,3,2784843849467413684,valid,0.8901812739801779,0.7675237759774568,163,163,True,0.9930837154388428,0.9936546087265015,0.0005708932876586914,0.003998495638370514,298.16669299998466
imagenet,vgg16,ig,ILSVRC2012_val_00007178,163,0.005,4,1747746171851914237,valid,0.8916129304975318,0.7622475856014047,163,163,True,0.9930837154388428,0.9931910634040833,0.00010734796524047852,0.003992151934653521,298.25408799979414
imagenet,vgg16,ig,ILSVRC2012_val_00020205,142,0.005,0,7131126195450677294,valid,0.663312480443008,0.45512541684790486,142,142,True,0.9881337285041809,0.9881793260574341,4.559755325317383e-05,0.0039767855778336525,298.06788399992
imagenet,vgg16,ig,ILSVRC2012_val_00020205,142,0.005,1,652394825474452762,valid,0.6630552190895295,0.45322907616565306,142,142,True,0.9881337285041809,0.9891800880432129,0.0010463595390319824,0.0040029133670032024,297.98663499968825
imagenet,vgg16,ig,ILSVRC2012_val_00020205,142,0.005,2,7298280662275534198,valid,0.6752244640694861,0.4523878437047757,142,142,True,0.9881337285041809,0.9886614084243774,0.0005276799201965332,0.00398882245644927,298.7386009999682
imagenet,vgg16,ig,ILSVRC2012_val_00020205,142,0.005,3,321501024453794095,valid,0.6727521505660587,0.4538606403013183,142,142,True,0.9881337285041809,0.9899667501449585,0.0018330216407775879,0.003990398719906807,298.1128030000946
imagenet,vgg16,ig,ILSVRC2012_val_00020205,142,0.005,4,28614012351015291,valid,0.6700659400842024,0.45301867670479223,142,142,True,0.9881337285041809,0.9900570511817932,0.0019233226776123047,0.003990648314356804,298.09670400027244
imagenet,vgg16,ig,ILSVRC2012_val_00012313,947,0.005,0,4675788591855072525,valid,0.9550724305918251,0.7947067238912733,947,947,True,0.5801048874855042,0.5721083283424377,0.007996559143066406,0.0039863004349172115,298.0813029998899
imagenet,vgg16,ig,ILSVRC2012_val_00012313,947,0.005,1,2909585199619158307,valid,0.9526847142082691,0.7968134622269961,947,947,True,0.5801048874855042,0.5694614052772522,0.010643482208251953,0.003993981052190065,298.08245200001693
imagenet,vgg16,ig,ILSVRC2012_val_00012313,947,0.005,2,4139429911282159242,valid,0.9509699154298007,0.7979218917950556,947,947,True,0.5801048874855042,0.5806424617767334,0.000537574291229248,0.003995305858552456,298.07774499977313
imagenet,vgg16,ig,ILSVRC2012_val_00012313,947,0.005,3,5708874253003390479,valid,0.9520230940498587,0.7921428571428571,947,947,True,0.5801048874855042,0.581706166267395,0.0016012787818908691,0.0039989841170609,298.6007479998989
imagenet,vgg16,ig,ILSVRC2012_val_00012313,947,0.005,4,8672345341348820478,valid,0.9526856337157238,0.7979218917950556,947,947,True,0.5801048874855042,0.5762143731117249,0.003890514373779297,0.004013490863144398,298.44929399996545
imagenet,vgg16,ig,ILSVRC2012_val_00007854,915,0.005,0,2571262475368357897,valid,0.8003563304403561,0.6555592213790828,915,915,True,0.9640587568283081,0.9664273858070374,0.002368628978729248,0.003965318668633699,298.60004600004686
imagenet,vgg16,ig,ILSVRC2012_val_00007854,915,0.005,1,8030772877936490666,valid,0.7999576200873462,0.6460554371002132,915,915,True,0.9640587568283081,0.9558635950088501,0.008195161819458008,0.003964627161622047,298.1246400004238
imagenet,vgg16,ig,ILSVRC2012_val_00007854,915,0.005,2,3012889963315334282,valid,0.8043406619133032,0.6452459016393443,915,915,True,0.9640587568283081,0.9558050632476807,0.008253693580627441,0.003976478241384029,298.042438000266
imagenet,vgg16,ig,ILSVRC2012_val_00007854,915,0.005,3,5790203417479694068,valid,0.799598963537521,0.65174456879526,915,915,True,0.9640587568283081,0.9596627354621887,0.004396021366119385,0.0039726002141833305,298.63212700001895
imagenet,vgg16,ig,ILSVRC2012_val_00007854,915,0.005,4,507954533513966600,valid,0.795485661132779,0.6401372773328975,915,915,True,0.9640587568283081,0.9673900008201599,0.0033312439918518066,0.0039726984687149525,298.7330519999887
imagenet,vgg16,ig,ILSVRC2012_val_00005867,184,0.005,0,1478452781381202281,valid,0.7965202318250112,0.6361265079882621,207,208,False,0.028064267709851265,0.028179796412587166,0.00011552870273590088,0.003993845544755459,298.73343999997815
imagenet,vgg16,ig,ILSVRC2012_val_00005867,184,0.005,1,6919772316408940515,valid,0.7996770100361549,0.6390658174097664,207,207,True,0.028064267709851265,0.027249641716480255,0.0008146259933710098,0.004008093848824501,298.08369000011226
imagenet,vgg16,ig,ILSVRC2012_val_00005867,184,0.005,2,113864722672658960,valid,0.7949949202131621,0.6273714934327874,207,208,False,0.028064267709851265,0.0289990846067667,0.0009348168969154358,0.003974780440330505,298.0445470002451
imagenet,vgg16,ig,ILSVRC2012_val_00005867,184,0.005,3,303642654442618836,valid,0.7986995474595447,0.6302794022092267,207,207,True,0.028064267709851265,0.026416858658194542,0.001647409051656723,0.0040024504996836185,298.0433669999911
imagenet,vgg16,ig,ILSVRC2012_val_00005867,184,0.005,4,6989995999554948155,valid,0.8052008889160007,0.6385306122448979,207,208,False,0.028064267709851265,0.028098836541175842,3.456883132457733e-05,0.003996135666966438,298.77804699981425
imagenet,vgg16,ig,ILSVRC2012_val_00049131,517,0.005,0,6637237118935856467,valid,0.48185725491484704,0.3299761463026769,517,517,True,0.7849678993225098,0.6734389662742615,0.11152893304824829,0.003993775229901075,297.9241650000404
imagenet,vgg16,ig,ILSVRC2012_val_00049131,517,0.005,1,3115094047129690856,valid,0.4804870187083424,0.34099412079102087,517,517,True,0.7849678993225098,0.6704721450805664,0.11449575424194336,0.003976914100348949,298.6215699997956
imagenet,vgg16,ig,ILSVRC2012_val_00049131,517,0.005,2,7572103622376011972,valid,0.48977471848818543,0.3326251493825521,517,517,True,0.7849678993225098,0.7182406187057495,0.06672728061676025,0.003986924886703491,298.0598520002786
imagenet,vgg16,ig,ILSVRC2012_val_00049131,517,0.005,3,1912088464343539702,valid,0.48985470824178523,0.3451279989277577,517,517,True,0.7849678993225098,0.7238016724586487,0.061166226863861084,0.003971879370510578,298.06693999989875
imagenet,vgg16,ig,ILSVRC2012_val_00049131,517,0.005,4,6407097657709303580,valid,0.4992998732654329,0.3386688008536748,517,517,True,0.7849678993225098,0.6912178993225098,0.09375,0.003988467622548342,298.68220799971823
imagenet,vgg16,ig,ILSVRC2012_val_00002794,238,0.005,0,148870856522877581,valid,0.8476311726283375,0.6289563382567765,238,238,True,0.5690606236457825,0.5576937198638916,0.01136690378189087,0.003977419342845678,298.0622850000145
imagenet,vgg16,ig,ILSVRC2012_val_00002794,238,0.005,1,6739390888165317774,valid,0.8459562525881383,0.6255264010366052,238,238,True,0.5690606236457825,0.5479649305343628,0.021095693111419678,0.003977640997618437,299.6637890000784
imagenet,vgg16,ig,ILSVRC2012_val_00002794,238,0.005,2,7637495171325878914,valid,0.8535113386441681,0.6334635416666666,238,238,True,0.5690606236457825,0.5800877809524536,0.011027157306671143,0.003994992934167385,298.09066300003906
imagenet,vgg16,ig,ILSVRC2012_val_00002794,238,0.005,3,7865724333607158654,valid,0.8490766555018779,0.6310742727124979,238,238,True,0.5690606236457825,0.5532182455062866,0.01584237813949585,0.004000763408839703,298.0402780003715
imagenet,vgg16,ig,ILSVRC2012_val_00002794,238,0.005,4,4740369629748813919,valid,0.8553231770325798,0.6479474548440066,238,238,True,0.5690606236457825,0.5534979104995728,0.015562713146209717,0.003984694369137287,298.7627060001614
imagenet,vgg16,ig,ILSVRC2012_val_00020015,251,0.005,0,8340359128924814599,valid,0.9182900882885525,0.7267721954576738,251,251,True,0.7239950895309448,0.7379382848739624,0.013943195343017578,0.003980744164437056,298.0363579999903
imagenet,vgg16,ig,ILSVRC2012_val_00020015,251,0.005,1,1595013008358206898,valid,0.9137836212904029,0.7100017038677798,251,251,True,0.7239950895309448,0.7274701595306396,0.0034750699996948242,0.003994239494204521,298.05616000021473
imagenet,vgg16,ig,ILSVRC2012_val_00020015,251,0.005,2,2069839571660079760,valid,0.9211565683897075,0.7241023879058581,251,251,True,0.7239950895309448,0.7306780219078064,0.006682932376861572,0.0039911470375955105,298.8064219998705
imagenet,vgg16,ig,ILSVRC2012_val_00020015,251,0.005,3,5052706854778113595,valid,0.9157378776744889,0.7184931506849315,251,251,True,0.7239950895309448,0.7309850454330444,0.006989955902099609,0.0039784274995327,298.45909999994547
imagenet,vgg16,ig,ILSVRC2012_val_00020015,251,0.005,4,8625788075028622241,valid,0.9183725933595015,0.7164357790319822,251,251,True,0.7239950895309448,0.702813446521759,0.02118164300918579,0.00398634746670723,298.1127269999888
imagenet,vgg16,ig,ILSVRC2012_val_00006457,93,0.005,0,2221295253808256805,valid,0.7837094590290512,0.5229135053110774,96,96,True,0.11454570293426514,0.10873153060674667,0.005814172327518463,0.003986041992902756,298.0332699999053
imagenet,vgg16,ig,ILSVRC2012_val_00006457,93,0.005,1,8890389390177847519,valid,0.7805393701214256,0.5243013365735115,96,96,True,0.11454570293426514,0.05916674807667732,0.055378954857587814,0.003985479008406401,298.0849840000701
imagenet,vgg16,ig,ILSVRC2012_val_00006457,93,0.005,2,3206214600123905409,valid,0.7822624446670762,0.5354957160342717,96,96,True,0.11454570293426514,0.0874042809009552,0.027141422033309937,0.003971096593886614,298.84418800020285
imagenet,vgg16,ig,ILSVRC2012_val_00006457,93,0.005,3,8212339849749385813,valid,0.7806515891227865,0.5109137437904561,96,96,True,0.11454570293426514,0.0924549475312233,0.02209075540304184,0.0039672995917499065,297.96295400001327
imagenet,vgg16,ig,ILSVRC2012_val_00006457,93,0.005,4,173775657669384710,valid,0.7847378291417767,0.5210669899969688,96,96,True,0.11454570293426514,0.0786825641989708,0.03586313873529434,0.003966455347836018,298.06564000000435
imagenet,vgg16,ig,ILSVRC2012_val_00005363,144,0.005,0,1754875719892229240,valid,0.7734475539838548,0.617144698678698,144,144,True,0.9999582767486572,0.9999575614929199,7.152557373046875e-07,0.003975404426455498,298.12668599970493
imagenet,vgg16,ig,ILSVRC2012_val_00005363,144,0.005,1,2878232700999841913,valid,0.7773714728507285,0.6278994322789944,144,144,True,0.9999582767486572,0.9999585151672363,2.384185791015625e-07,0.003962884657084942,298.3783259996926
imagenet,vgg16,ig,ILSVRC2012_val_00005363,144,0.005,2,1260754754486525076,valid,0.7750020101302012,0.6174053182917002,144,144,True,0.9999582767486572,0.9999583959579468,1.1920928955078125e-07,0.003970468416810036,298.6802080004054
imagenet,vgg16,ig,ILSVRC2012_val_00005363,144,0.005,3,6259120057903181662,valid,0.7730680093153178,0.6187096774193548,144,144,True,0.9999582767486572,0.9999562501907349,2.0265579223632812e-06,0.00397830456495285,298.09114999989106
imagenet,vgg16,ig,ILSVRC2012_val_00005363,144,0.005,4,8925985218083513280,valid,0.7767619194886742,0.6098812961180622,144,144,True,0.9999582767486572,0.999963641166687,5.364418029785156e-06,0.003976380918174982,298.08210700002746
imagenet,vgg16,ig,ILSVRC2012_val_00029916,329,0.005,0,1631732034194118179,valid,0.9403215709644819,0.7405480402358654,329,329,True,0.4509924352169037,0.45635873079299927,0.005366295576095581,0.003962802700698376,298.7094190002608
imagenet,vgg16,ig,ILSVRC2012_val_00029916,329,0.005,1,1000182872837178480,valid,0.9406785339919278,0.7441779631560653,329,329,True,0.4509924352169037,0.4662858247756958,0.015293389558792114,0.003976085688918829,298.0461590000232
imagenet,vgg16,ig,ILSVRC2012_val_00029916,329,0.005,2,8502272319537721053,valid,0.9395366619922284,0.7459986082115518,329,329,True,0.4509924352169037,0.4031480550765991,0.047844380140304565,0.003966137766838074,298.10449699971286
imagenet,vgg16,ig,ILSVRC2012_val_00029916,329,0.005,3,8934866934722391387,valid,0.9414839524600227,0.7411519777931992,329,329,True,0.4509924352169037,0.48815613985061646,0.03716370463371277,0.003969491925090551,298.803012999997
imagenet,vgg16,ig,ILSVRC2012_val_00029916,329,0.005,4,1097476379069413043,valid,0.9409153529026155,0.7481275039191778,329,329,True,0.4509924352169037,0.4890652596950531,0.038072824478149414,0.003969996701925993,298.15090700003566
imagenet,vgg16,ig,ILSVRC2012_val_00030940,131,0.005,0,60530402044448653,valid,0.7473408586333977,0.4791451731761238,131,131,True,0.9997677206993103,0.9997557997703552,1.1920928955078125e-05,0.003990711644291878,298.6948359998678
imagenet,vgg16,ig,ILSVRC2012_val_00030940,131,0.005,1,19878695407192039,valid,0.745808391148921,0.4702607676530911,131,131,True,0.9997677206993103,0.9997887015342712,2.09808349609375e-05,0.004009614232927561,298.050601000341
imagenet,vgg16,ig,ILSVRC2012_val_00030940,131,0.005,2,8737692386568679854,valid,0.7364401698236213,0.46425444995622994,131,131,True,0.9997677206993103,0.9996776580810547,9.006261825561523e-05,0.0039914255030453205,298.4464559999651
imagenet,vgg16,ig,ILSVRC2012_val_00030940,131,0.005,3,8009428695022092313,valid,0.7449906646068636,0.4752315155078642,131,131,True,0.9997677206993103,0.9998090863227844,4.1365623474121094e-05,0.003991871606558561,298.5824130000765
imagenet,vgg16,ig,ILSVRC2012_val_00030940,131,0.005,4,7370962698984032743,valid,0.7391423602470306,0.46276053053490745,131,131,True,0.9997677206993103,0.9996880292892456,7.969141006469727e-05,0.003995124250650406,298.63469800011444
imagenet,vgg16,ig,ILSVRC2012_val_00007404,148,0.005,0,1353541289590749312,valid,0.7265684118405181,0.5173873601451466,148,148,True,0.9518712162971497,0.9709397554397583,0.019068539142608643,0.003987115807831287,298.0893260000812
imagenet,vgg16,ig,ILSVRC2012_val_00007404,148,0.005,1,2510503587054256324,valid,0.7363748429364525,0.5134972100738954,148,148,True,0.9518712162971497,0.9628488421440125,0.010977625846862793,0.0039845844730734825,298.77468399990903
imagenet,vgg16,ig,ILSVRC2012_val_00007404,148,0.005,2,9124177376530382382,valid,0.736155667921607,0.5087191822008419,148,148,True,0.9518712162971497,0.9616715312004089,0.009800314903259277,0.0039934031665325165,298.0732519999947
imagenet,vgg16,ig,ILSVRC2012_val_00007404,148,0.005,3,3118787724896590892,valid,0.7295175616811893,0.5080390683696469,148,148,True,0.9518712162971497,0.9701690077781677,0.018297791481018066,0.003979959059506655,298.01213400014603
imagenet,vgg16,ig,ILSVRC2012_val_00007404,148,0.005,4,4807272196805696475,valid,0.7231740152265755,0.4954552227685889,148,148,True,0.9518712162971497,0.9723694324493408,0.020498216152191162,0.004008340183645487,298.63952000005156
imagenet,vgg16,ig,ILSVRC2012_val_00013911,270,0.005,0,3406414677581813078,valid,0.6569859845055518,0.43453401943967984,270,270,True,0.9288747310638428,0.9228441119194031,0.006030619144439697,0.003994980361312628,298.07848499967804
imagenet,vgg16,ig,ILSVRC2012_val_00013911,270,0.005,1,8469970780324637199,valid,0.6545965720517334,0.42983330958826044,270,270,True,0.9288747310638428,0.9208902716636658,0.007984459400177002,0.003980111330747604,298.6891140003536
imagenet,vgg16,ig,ILSVRC2012_val_00013911,270,0.005,2,356705290482279711,valid,0.6586000462765239,0.43453401943967984,270,270,True,0.9288747310638428,0.9249674081802368,0.003907322883605957,0.0039853984490036964,298.0519330003517
imagenet,vgg16,ig,ILSVRC2012_val_00013911,270,0.005,3,4983809588645922553,valid,0.6513968174435188,0.4269870609981516,270,270,True,0.9288747310638428,0.9361628293991089,0.007288098335266113,0.003986387979239225,298.1341740000971
imagenet,vgg16,ig,ILSVRC2012_val_00013911,270,0.005,4,6966899606979763822,valid,0.6438745857120806,0.42556818181818185,270,270,True,0.9288747310638428,0.932998776435852,0.004124045372009277,0.0039940099231898785,298.695621999741
imagenet,vgg16,ig,ILSVRC2012_val_00008938,277,0.005,0,5731833880243919775,valid,0.7468562677909396,0.5240698557327259,277,277,True,0.8583441972732544,0.881818413734436,0.02347421646118164,0.0039861625991761684,298.12667899977896
imagenet,vgg16,ig,ILSVRC2012_val_00008938,277,0.005,1,890327722127383384,valid,0.7522366803972333,0.5268522744561083,277,277,True,0.8583441972732544,0.8824302554130554,0.024086058139801025,0.003972017206251621,298.8634899998033
